X,Y,OBJECTID,CafeID,InspectionID,CafeName,InspectionDate,Status,PermitNumber,ABRANumber,COONumber,COUNumber,CafeDescription,HasSitePlan,HasABRALicense,HasCOO,HasCOU,NumberOfTables,NumberOfADATables,TableSize,NumberOfChairs,HasFence,IsVisibleToPublic,HasCovering,NumberOfUmbrella,UmbrellaClearanceWhenOpen,ClearanceOfAwning,FenceHeight,NumberOfGates,WidthOfGate,GateTypeCode,HeightOfPlanter,OtherBorder,WidthOfCafe,DepthOfCafe,TotalSquareFootage,WidthOfAisle,LengthOfClearSidewalkPath,DistanceToNearestIntersection,NameOfIntersection,DistanceToNearestCrosswalk,HasStreetTreeWithIn20ft,IsTreeGratedWithIn20ft,HasBusStopWithIn20ft,HasBusShelterWithIn20ft,HasStreetLightWithIn20ft,HasTrashCanWithIn20ft,HasTrafficSignalWithIn20ft,HasParkingMeterWithIn20ft,HasLoadingZoneWithIn20FtOfCurb,HasMetParkingWithIn20FtOfCurb,HasEnteranceWithIn20FtOfCurb,HasBusZoneWithIn20FtOfCurb,HasNoParkingWithIn20FtOfCurb,HasRushHourAM,HasRushHourPM,ValetParkingName,ValetParkingManager,ValetParkingPermitNumber,ValetParkingSpace,HasValetParkingSign,ParkingSignTypeID,HasFollowUpAppt,DoesCafeOperateInJanuary,DoesCafeOperateInFebruary,DoesCafeOperateInMarch,DoesCafeOperateInApril,DoesCafeOperateInMay,DoesCafeOperateInJune,DoesCafeOperateInJuly,DoesCafeOperateInAugust,DoesCafeOperateInSeptember,DoesCafeOperateInOctober,DoesCafeOperateInNovember,DoesCafeOperateInDecember,StartHourForOpening1,EndHourForOpening1,OperatesOnSunInOpening1,OperatesOnMonInOpening1,OperatesOnTueInOpening1,OperatesOnWedInOpening1,OperatesOnThuInOpening1,OperatesOnFriInOpening1,OperatesOnSatInOpening1,StartHourForOpening2,EndHourForOpening2,OperatesOnSunInOpening2,OperatesOnMonInOpening2,OperatesOnTueInOpening2,OperatesOnWedInOpening2,OperatesOnThuInOpening2,OperatesOnFriInOpening2,OperatesOnSatInOpening2,StartHourOfValetOpening1,EndHourOfValetOpening1,ValetOperatesOnSunInOpening1,ValetOperatesOnMonInOpening1,ValetOperatesOnTueInOpening1,ValetOperatesOnWedInOpening1,ValetOperatesOnThuInOpening1,ValetOperatesOnFriInOpening1,ValetOperatesOnSatInOpening1,StartHourOfValetOpening2,EndHourOfValetOpening2,ValetOperatesOnSunInOpening2,ValetOperatesOnMonInOpening2,ValetOperatesOnTueInOpening2,ValetOperatesOnWedInOpening2,ValetOperatesOnThuInOpening2,ValetOperatesOnFriInOpening2,ValetOperatesOnSatInOpening2,LastUpdateDate,Address,Ward,Quadrant,ANC,SMD,Zoning,ZipCode,NeighborhoodClusters,NeighborhoodNames,BID,AWI,EDZ,NIF,HistoricDistrict,PUD,CFAR,PSA,PD,XCoord,YCoord,OwnerName,InspectionComment,Longitude,Latitude
-76.994719634649101,38.882444118146282,28,1012,1023,Trattoria Albento's,2012-10-01T17:25:50.000Z,Unknown,PA12890,,,1200124,Unenclosed,0,0,0,1,9,,2x2,18,1,1,1,3,10,,3,,3,Movable,,,33,11,363,3,6.5,55,8th & E Sts SE,50,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,10:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-01T16:49:32.000Z,506 8TH STREET SE,6,SE,6B,6B04,,20003,Cluster 26,Capitol Hill,Capitol Hill BID,,,,Capitol Hill Historic District,,,107,1,400458.35,134955.61,Trattoria Albento's,,-80.05359133,38.84249973
-77.041180675416925,38.906630485407923,29,1013,1024,Lucky Bar,2012-10-01T17:27:38.000Z,Unknown,B513018,,B168274,1200167,Unenclosed,0,0,1,1,11,,2x2,22,1,1,1,,,10,3,,9,Movable,,,18,15,270,9,8,10,Jefferson Place & Connecticut Avenue NW,10,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1, 3:00 PM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-01T16:58:55.000Z,1221 CONNECTICUT AVENUE NW,2,NW,2B,2B05,DC/C-3-C,20036,Cluster 6,Golden Triangle,Golden Triangle BID,,,,Dupont Circle Historic District,,,208,2,396428.36,137641.28,Lucky Bar,,-80.0236968,38.86748516
-77.041180675416925,38.906630485407923,30,1013,1255,Lucky Bar,2012-11-29T11:14:41.000Z,Unknown,B513018,,B168274,1200167,Unenclosed,0,0,1,1,11,,2x2,22,1,1,1,,,10,3,,9,Movable,,,18,15,270,9,8,10,Jefferson Place & Connecticut Avenue NW,10,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1, 3:00 PM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-01T16:58:55.000Z,1221 CONNECTICUT AVENUE NW,2,NW,2B,2B05,DC/C-3-C,20036,Cluster 6,Golden Triangle,Golden Triangle BID,,,,Dupont Circle Historic District,,,208,2,396428.36,137641.28,Lucky Bar,,-80.0236968,38.86748516
-77.041180675416925,38.906630485407923,31,1013,1017,Lucky Bar,2012-10-01T17:04:31.000Z,Unknown,B513018,,B168274,1200124,Unenclosed,0,0,1,1,11,,2x2,22,1,1,1,,,10,3,,9,Movable,,,18,15,270,9,8,10,Jefferson Place & Connecticut Avenue NW,10,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1, 3:00 PM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-01T16:58:55.000Z,1221 CONNECTICUT AVENUE NW,2,NW,2B,2B05,DC/C-3-C,20036,Cluster 6,Golden Triangle,Golden Triangle BID,,,,Dupont Circle Historic District,,,208,2,396428.36,137641.28,Lucky Bar,,-80.0236968,38.86748516
-77.041180675416925,38.906630485407923,32,1013,1018,Lucky Bar,2012-10-01T17:07:27.000Z,Unknown,B513018,,B168274,,Unenclosed,0,0,1,0,11,,2x2,22,1,1,1,,,10,3,,9,Movable,,,18,15,270,9,8,10,Jefferson Place & Connecticut Avenue NW,10,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1, 3:00 PM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-01T16:58:55.000Z,1221 CONNECTICUT AVENUE NW,2,NW,2B,2B05,DC/C-3-C,20036,Cluster 6,Golden Triangle,Golden Triangle BID,,,,Dupont Circle Historic District,,,208,2,396428.36,137641.28,Lucky Bar,,-80.0236968,38.86748516
-77.041180675416925,38.906630485407923,33,1014,1019,An American Restaurant,2012-10-01T17:13:04.000Z,Unknown,SV-Oval Room,,,1200122,Unenclosed,0,0,0,1,11,,3x3,32,1,1,1,3,6,,4,,,Bolted,4,Concrete wall,37,23,851,6,20,50,H Street & Connecticut Avenue NW,50,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,0,,1,0,0,0,1,1,1,1,1,1,0,0,0,11:00 AM, 2:00 AM,0,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-01T17:06:09.000Z,1221 CONNECTICUT AVENUE NW,2,NW,2B,2B05,DC/C-3-C,20036,Cluster 6,Golden Triangle,Golden Triangle BID,,,,Dupont Circle Historic District,,,208,2,396428.36,137641.28,An American Restaurant,,-80.0236968,38.86748516
-77.041180675416925,38.906630485407923,34,1014,1025,An American Restaurant,2012-10-01T17:29:01.000Z,Unknown,SV-Oval Room,,,1200122,Unenclosed,0,0,0,1,11,,3x3,32,1,1,1,3,6,,4,,,Bolted,4,Concrete wall,37,23,851,6,20,50,H Street & Connecticut Avenue NW,50,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,0,,1,0,0,0,1,1,1,1,1,1,0,0,0,11:00 AM, 2:00 AM,0,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-01T17:06:09.000Z,1221 CONNECTICUT AVENUE NW,2,NW,2B,2B05,DC/C-3-C,20036,Cluster 6,Golden Triangle,Golden Triangle BID,,,,Dupont Circle Historic District,,,208,2,396428.36,137641.28,An American Restaurant,,-80.0236968,38.86748516
-77.041180675416925,38.906630485407923,35,1015,1021,New World Cafe,2012-10-01T17:21:10.000Z,Unknown,SV-Oval Room,,,,Unenclosed,0,1,1,0,11,,3x3,32,1,1,1,3,6,,4,,,Bolted,4,Concrete wall,37,23,851,6,20,50,H Street & Connecticut Avenue NW,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-01T17:14:49.000Z,1221 CONNECTICUT AVENUE NW,2,NW,2B,2B05,DC/C-3-C,20036,Cluster 6,Golden Triangle,Golden Triangle BID,,,,Dupont Circle Historic District,,,208,2,396428.36,137641.28,New World Cafe,,-80.0236968,38.86748516
-77.041180675416925,38.906630485407923,36,1015,1022,New World Cafe,2012-10-01T17:24:33.000Z,Unknown,,,118806,1100093,Unenclosed,1,0,1,1,8,,4x4,32,0,1,0,,,,,,,,,,60,9,540,4,20,50,8th & I Streets NW,50,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,,,,,0,,1,0,0,1,1,1,1,1,1,1,1,1,0, 6:00 AM, 3:00 PM,0,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-01T17:14:49.000Z,1221 CONNECTICUT AVENUE NW,2,NW,2B,2B05,DC/C-3-C,20036,Cluster 6,Golden Triangle,Golden Triangle BID,,,,Dupont Circle Historic District,,,208,2,396428.36,137641.28,New World Cafe,,-80.0236968,38.86748516
-77.063802562043023,38.90620107283037,37,1016,1026,Peacock Cafe,2012-10-01T17:36:51.000Z,Unknown,,025832,183650,01258,Unenclosed,0,1,1,1,7,,3x3,24,0,1,1,5,6,,,,,,,Concrete wall,40,10,400,3,6,295,Wisconsin Avenue & Prospect Street NW,295,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,0,1,1,1,1,1,0, 9:00 AM,12:00 AM,1,0,0,0,0,0,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-01T17:32:01.000Z,3251 PROSPECT STREET NW,2,NW,2E,2E05,,20007,Cluster 4,Georgetown,,,,,Georgetown Historic District,,,206,2,394466.2,137594.74,Peacock Cafe,,-80.02421502,38.86705225
-77.063802562043023,38.90620107283037,38,1016,1422,Peacock Cafe,2013-01-10T11:41:47.000Z,Unknown,,025832,183650,01258,Unenclosed,0,1,1,1,7,,3x3,24,0,1,1,5,6,,,,,,,Concrete wall,40,10,400,3,6,295,Wisconsin Avenue & Prospect Street NW,295,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,0,1,1,1,1,1,0, 9:00 AM,12:00 AM,1,0,0,0,0,0,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-01T17:32:01.000Z,3251 PROSPECT STREET NW,2,NW,2E,2E05,,20007,Cluster 4,Georgetown,,,,,Georgetown Historic District,,,206,2,394466.2,137594.74,Peacock Cafe,,-80.02421502,38.86705225
-77.044497552788258,38.909067739583151,39,1017,1562,James Hobans,2013-07-24T18:24:55.000Z,Unknown,B35163,,146961,,Unenclosed,0,0,1,0,17,,3',84,0,0,0,15,7,,,,,,,,94,18,1692,4,9,50,dupont circle,50,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,,,,,0,,0,0,1,1,1,1,1,1,1,1,1,1,0,10:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-03T10:34:24.000Z,1 DUPONT CIRCLE NW,2,NW,2B,2B02,DC/C-3-C,20036,Cluster 6,Dupont Circle,,,,,Dupont Circle Historic District,,,208,2,396140.8,137911.97,James Hobans,,-80.02068255,38.87000302
-77.044497552788258,38.909067739583151,40,1017,1027,James Hobans,2012-10-03T10:50:08.000Z,Unknown,,,146961,900037,Unenclosed,0,0,1,1,17,,,,0,0,0,15,,,,,,,,,94,18,1692,4,,50,dupont circle,50,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,,,,,0,,0,0,1,1,1,1,1,1,1,1,1,1,0,10:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-03T10:34:24.000Z,1 DUPONT CIRCLE NW,2,NW,2B,2B02,DC/C-3-C,20036,Cluster 6,Dupont Circle,,,,,Dupont Circle Historic District,,,208,2,396140.8,137911.97,James Hobans,,-80.02068255,38.87000302
-77.044497552788258,38.909067739583151,41,1018,1028,Ping Pong,2012-10-03T11:15:17.000Z,Unknown,PA 59888,,,100192,Unenclosed,0,0,0,1,15,,,40,1,0,0,5,10,,3,1,4.5,Movable,2,,52,22,1144,,,30,O ST. NW,30,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,11:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-03T11:02:24.000Z,1 DUPONT CIRCLE NW,2,NW,2B,2B02,DC/C-3-C,20036,Cluster 6,Dupont Circle,,,,,Dupont Circle Historic District,,,208,2,396140.8,137911.97,Ping Pong,,-80.02068255,38.87000302
-77.009909806540378,38.896403378166028,42,1019,1029,Bistro Bis,2012-10-03T12:09:20.000Z,Unknown,,,b0018072,08117,Unenclosed,0,0,1,1,4,,2x2,8,1,0,0,,,10,36,,,Bolted,,,35,7,245,3,6,80,North Capitol ST,80,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,11:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-03T11:23:47.000Z,15 E STREET NW,6,NW,6C,6C08,HR/C-3-C,20001,Cluster 8,Downtown East,Downtown BID,,,,,,,103,1,399140.54,136505.23,Bistro Bis,,-80.03634487,38.85691716
-77.009909806540378,38.896403378166028,43,1019,1389,Bistro Bis,2013-01-09T10:47:43.000Z,Unknown,,,b0018072,08117,Unenclosed,0,0,1,1,4,,2x2,8,1,0,0,,,10,36,,,Bolted,,,35,7,245,3,6,80,North Capitol ST,80,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,11:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-03T11:23:47.000Z,15 E STREET NW,6,NW,6C,6C08,HR/C-3-C,20001,Cluster 8,Downtown East,Downtown BID,,,,,,,103,1,399140.54,136505.23,Bistro Bis,,-80.03634487,38.85691716
-77.011845570874769,38.915429195366023,44,1020,1030,rustik tavern,2012-10-03T12:55:59.000Z,Unknown,pa59376,,c1003141,c1003141,unenclosed,1,0,1,1,13,,2x2,40,1,0,0,1,7,10,50,2,6,,,,57,18,1026,4,6,10,First And T st NW,10,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,,,0,,0,0,0,0,0,1,1,1,1,1,1,0,0,11:00 AM,11:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-03T12:45:57.000Z,84 T STREET NW,5,NW,5C,5C03,C-2-A,20001,Cluster 21,Bloomingdale,,,,Bloomingdale and Eckington,,,,501,5,398972.89,138617.27,rustik tavern,,-80.01282775,38.87656311
-77.012380452049456,38.915935948380024,45,1021,1031,windows cafe,2012-10-04T10:48:36.000Z,Unknown,,,86643,,unenclosed,0,0,1,0,3,,3x3,10,0,0,0,2,,,,,,,,,36,12,432,,,10,first and rhode island ave nw,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T10:41:50.000Z,101 RHODE ISLAND AVENUE NW,5,NW,5C,5C04,C-2-A,20001,Cluster 21,Bloomingdale,,,,Bloomingdale and Eckington,,,,501,5,398926.51,138673.53,windows cafe,,-80.01220113,38.87708636
-77.002533816099273,38.89509161274691,46,1022,1032,aramand's chilli pizza,2012-10-04T11:09:17.000Z,Unknown,,,,,,0,0,0,0,4,,4x4,14,1,0,0,,,8,36,1,3,,,"Ada compliance main entrance  issue opening only 2'6"" wheel chair 3 feet min",36,29,1044,4,6,5,mass ave /d st,5,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,,,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T10:51:52.000Z,226 MASSACHUSETTS AVENUE NE,6,NE,6C,6C08,CAP/CHC/C-,20002,Cluster 25,Stanton Park,Capitol Hill BID,,,,Capitol Hill Historic District,,,104,1,399780.39,136359.57,aramand's chilli pizza,Ada compliance = wheelchair could not acess to restarant resturction 2'6 opeaning must have 3 or more,-80.03796629,38.85556207
-77.013443696223106,38.893263068242838,47,1023,1033,hamilton's cafe,2012-10-04T11:29:37.000Z,Unknown,pa25473,075915,co130376,,uneclosed,0,1,1,0,16,,2x2,28,1,0,0,2,10,14,4,,6,Bolted,,,33,14,462,7,7,250,2nd Constitution ave nw,20,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,,,,,0,,0,0,0,0,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T11:16:10.000Z,233 2ND STREET NW,6,NW,6C,6C09,C-3-C,20001,Cluster 8,Downtown East,Downtown BID,,,,,,,103,1,398833.93,136156.67,hamilton's cafe,,-80.04022477,38.85367444
-77.013467241965003,38.893422333617814,48,1024,1034,my brother place restaurant &lounge,2012-10-04T11:41:01.000Z,Unknown,,,1100091,,unenclosed,0,0,1,0,10,,3x3,22,0,0,0,,,,,,,,,,61,15,915,8,8,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T11:34:09.000Z,237 2ND STREET NW,6,NW,6C,6C09,C-3-C,20001,Cluster 8,Downtown East,Downtown BID,,,,,,,103,1,398831.89,136174.35,my brother place restaurant &lounge,,-80.04002798,38.85383892
-77.013467241965003,38.893422333617814,49,1024,1411,my brother place restaurant &lounge,2013-01-09T12:55:25.000Z,Unknown,,,1100091,,unenclosed,0,0,1,0,10,,3x3,22,0,0,0,,,,,,,,,,61,15,915,8,8,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T11:34:09.000Z,237 2ND STREET NW,6,NW,6C,6C09,C-3-C,20001,Cluster 8,Downtown East,Downtown BID,,,,,,,103,1,398831.89,136174.35,my brother place restaurant &lounge,,-80.04002798,38.85383892
-77.001840536787185,38.894251865447821,50,1025,1035,white tiger,2012-10-04T11:53:44.000Z,Unknown,,,,,unenclosed,0,0,0,0,21,,CIR,45,1,0,0,2,5,,36,1,5,Bolted,,"Ada compliance main entrance  issue opening only 2'6"" wheel chair 3 feet min",67,36,2412,,6,10,3RD AND MASS. AVE NE,10,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,11:00 AM,10:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T11:44:44.000Z,301 MASSACHUSETTS AVENUE NE,6,NE,6C,6C08,CAP/CHC/C-,20002,Cluster 25,Stanton Park,Capitol Hill BID,,,,Capitol Hill Historic District,,,107,1,399840.53,136266.35,white tiger,,-80.03900393,38.85469483
-76.996360553042621,38.885917273633559,51,1026,1036,MARVELOUS MARKET,2012-10-04T12:02:25.000Z,Unknown,,,130768,,UNENCLOSED,0,0,1,0,12,,3X3,30,1,0,0,,,,3,1,,Bolted,,,207,13,2691,7,7,10,C ST SE,5,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1, 8:00 AM, 7:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T11:55:54.000Z,301 7TH STREET SE,6,SE,6B,6B02,CHC/C-2-A,20003,Cluster 26,Capitol Hill,Capitol Hill BID,,,,Capitol Hill Historic District,,,107,1,400315.96,135341.15,MARVELOUS MARKET,,-80.04930112,38.84608698
-76.996360553042621,38.885917273633559,52,1026,1037,MARVELOUS MARKET,2012-10-04T12:03:37.000Z,Unknown,PA21418,,130768,,UNENCLOSED,0,0,1,0,12,,3X3,30,1,0,0,,,,3,1,,Bolted,,,207,13,2691,7,7,10,C ST SE,5,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1, 8:00 AM, 7:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T11:55:54.000Z,301 7TH STREET SE,6,SE,6B,6B02,CHC/C-2-A,20003,Cluster 26,Capitol Hill,Capitol Hill BID,,,,Capitol Hill Historic District,,,107,1,400315.96,135341.15,MARVELOUS MARKET,,-80.04930112,38.84608698
-76.996447831558982,38.88536019796809,53,1028,1039,montmartre restaurant,2012-10-04T12:25:44.000Z,Unknown,,060422,903521,,unenclosed,0,1,1,0,7,,3x3,17,1,0,0,,,2,4,,4,Bolted,,,41,27,1107,19,19,250,Pennsyvania.ave se,240,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,11:30 AM,10:30 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T12:16:38.000Z,327 7TH STREET SE,6,SE,6B,6B02,CHC/C-2-A,20003,Cluster 26,Capitol Hill,Capitol Hill BID,,,,Capitol Hill Historic District,,,107,1,400308.39,135279.31,montmartre restaurant,,-80.04998929,38.8455116
-76.996447831558982,38.88536019796809,54,1028,1499,montmartre restaurant,2013-02-05T12:50:28.000Z,Unknown,,,903521,,unenclosed,0,1,1,0,7,,3x3,17,1,0,0,,,2,4,,4,Bolted,,,41,27,1107,19,19,250,Pennsyvania.ave se,240,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,11:30 AM,10:30 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T12:16:38.000Z,327 7TH STREET SE,6,SE,6B,6B02,CHC/C-2-A,20003,Cluster 26,Capitol Hill,Capitol Hill BID,,,,Capitol Hill Historic District,,,107,1,400308.39,135279.31,montmartre restaurant,,-80.04998929,38.8455116
-77.005570019351666,38.884771240884213,55,1029,1040,talay thai/subway,2012-10-04T12:36:51.000Z,Unknown,b470950,16129,184220,cu0900066,unenclosed,0,1,1,1,19,,4x4,46,0,0,0,4,,,,,,,,,18,30,540,,,130,d st se,120,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,10:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T12:31:10.000Z,406 1ST STREET SE,6,SE,6B,6B01,CAP/C-2-A,20003,Cluster 26,Capitol Hill,Capitol Hill BID,,,,Capitol Hill Historic District,,,106,1,399516.93,135213.94,talay thai/subway,,-80.05071674,38.84490337
-77.005566899502668,38.884667104565175,56,1031,1043,bullfeathers,2012-10-04T12:55:46.000Z,Unknown,P009355,,88029,,unenclosed,0,1,1,0,8,,2x2,26,1,1,0,,,,6,,5,Bolted,36,,40,10,400,4,7.7,,,,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T12:46:51.000Z,410 1ST STREET SE,6,SE,6B,6B01,CAP/C-2-A,20003,Cluster 26,Capitol Hill,Capitol Hill BID,,,,Capitol Hill Historic District,,,106,1,399517.2,135202.38,bullfeathers,,-80.05084538,38.84479581
-76.995291479701095,38.883095899853544,57,1032,1044,Capitol hill tandor&grill,2012-10-09T10:24:06.000Z,Unknown,,,05153,,unenclosed,0,0,1,0,2,,square,8,0,0,0,,,,,,,,,,29,7,203,,4,,,,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,,,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-10-04T12:58:18.000Z,419 8TH STREET SE,6,SE,6B,6B02,CHC/C-2-A,20003,Cluster 26,Capitol Hill,Capitol Hill BID,,,,Capitol Hill Historic District,,,107,1,400408.73,135027.96,Capitol hill tandor&grill,,-80.05278627,38.84317292
